root,course,reg_num,subj,crse,sect,title,units,instructor,days,time,start_time,end_time
root,course,10667,PE,101,FLK,Folkdance,0.0,Casey,Th,place,SPORTS,DANCE
root,course,10668,PE,101,GLF,Golf,0.0,Casey,T-Th,place,,SPORTS
root,course,10698,PE,101,HAT,Yoga-Hatha,0.0,Casey,T-Th,place,SPORTS,DANCE
root,course,10671,PE,101,JDO,Judo,0.0,Casey,M-W,place,SPORTS,MAT
root,course,10670,PE,101,JGL,Juggling,0.0,Casey,W,place,SPORTS,GYMI
root,course,10669,PE,101,JIT,Jitterbug,0.0,Casey,M,place,,WINCH
root,course,10697,PE,101,KUN,Yoga-Kundilini,0.0,Casey,M-W,place,SPORTS,DANCE
root,course,10672,PE,101,KYI,Kayaking-Intermediate,0.0,Casey,W,place,,SPORTS
root,course,20464,ART,425,S,Leonardo, Raphael,Michelangel,1.0,David,T-Th,place,LIB,41
root,course,10673,PE,101,LIF,Lifeguard Training,0.0,Casey,M,place,,SPORTS
root,course,10699,PE,101,REL,Yoga-Relaxaion,0.0,Casey,T-Th,place,SPORTS,MAT
root,course,10674,PE,101,ROC,Rock Climbing,0.0,Casey,Th,place,VOLLUM,120
root,course,10675,PE,101,RUG,Rugby-Men and Women,0.0,Casey,T-W-Th,place,,SPORTS
root,course,10750,PE,101,RWB,Rowing-Beginning,0.0,Casey,M-W-F,place,,SPORTS
root,course,10751,PE,101,RWI,Rowing-Intermediate,0.0,Casey,M-W-F,place,,SPORTS
root,course,10683,PE,101,SFT,Softball,0.0,Casey,M,place,,SPORTS
root,course,10684,PE,101,SQB,Squash-Beginning,0.0,Casey,T-Th,place,,SPORTS
root,course,10685,PE,101,SQI,Squash-Intermediate,0.0,Casey,T-Th,place,,SPORTS
root,course,10678,PE,101,SR2,Sailing,0.0,Casey,Th,place,,SPORTS
root,course,10594,BIOL,101,F,Intro Biology Lect and Lab,1.0,Shampay,T-Th,place,VOLLUM,VLH
root,course,10676,PE,101,ST2,Sailing,0.0,Casey,T,place,,SPORTS
root,course,10677,PE,101,SW2,Sailing,0.0,Casey,W,place,,SPORTS
root,course,10689,PE,101,TCB,Tai Chi-Beginning,0.0,Casey,M-W,place,SPORTS,GYMI
root,course,10690,PE,101,TCI,Tai Chi-Intermediate,0.0,Casey,M-W,place,SPORTS,GYMI
root,course,10693,PE,101,TNA,Tennis-Advanced,0.0,Casey,T-Th,place,,SPORTS
root,course,10691,PE,101,TNB,Tennis-Beginning,0.0,Casey,T-Th,place,,SPORTS
root,course,10692,PE,101,TNI,Tennis-Intermediate,0.0,Casey,T-Th,place,,SPORTS
root,course,10694,PE,101,ULT,Ultimate Frisbee,0.0,Casey,T-Th,place,,SPORTS
root,course,10696,PE,101,WWR,White Water Rafting,0.0,Casey,T,place,,SPORTS
root,course,10701,PE,102,AE6,Aerobics,0.0,Casey,M-W,place,SPORTS,DANCE
root,course,10596,BIOL,101,FT3,Intro Biology Lect and Lab,0.0,Shampay,T,place,BIOL,103
root,course,10703,PE,102,AE7,Aerobics,0.0,Casey,M-W,place,SPORTS,DANCE
root,course,10704,PE,102,AFD,African Dance,0.0,Casey,T-Th,place,,SPORTS
root,course,10705,PE,102,AIK,Aikido,0.0,Casey,M-W,place,SPORTS,MAT
root,course,10707,PE,102,BAD,Badminton,0.0,Casey,T-Th,place,SPORTS,GYMI
root,course,10709,PE,102,BBC,Basketball-Coed,0.0,Casey,T-Th,place,SPORTS,GYMI
root,course,10706,PE,102,BCN,Backcountry Navigation,0.0,Casey,W,place,,VOLLUM
root,course,10708,PE,102,BD1,Badminton,0.0,Casey,T-Th,place,SPORTS,GYMI
root,course,10713,PE,102,BEL,Bellydance,0.0,Casey,T,place,SPORTS,DANCE
root,course,10714,PE,102,BOW,Bowling,0.0,Casey,T,place,,SPORTS
root,course,10711,PE,102,BRB,Ballroom Dance-Beginning,0.0,Casey,W,place,SPORTS,GYMII
root,course,10599,BIOL,101,FT7,Intro Biology Lect and Lab,0.0,Shampay,T,place,BIOL,107
root,course,10712,PE,102,BRI,Ballroom Dance-Intermediate,0.0,Casey,W,place,SPORTS,GYMII
root,course,10727,PE,102,DEF,Self Defense,0.0,Casey,Th,place,SPORTS,MAT
root,course,10715,PE,102,FEN,Fencing,0.0,Casey,M-Th,place,SPORTS,GYMII
root,course,10716,PE,102,FLK,Folkdancing,0.0,Casey,Th,place,SPORTS,DANCE
root,course,10717,PE,102,HAP,Hiking Around Portland,0.0,Casey,T,place,VOLLUM,120
root,course,10740,PE,102,HAT,Yoga-Hatha,0.0,Casey,T-Th,place,SPORTS,DANCE
root,course,10721,PE,102,JGL,Juggling,0.0,Casey,W,place,SPORTS,GYMI
root,course,10720,PE,102,JIT,Jitterbug,0.0,Casey,M,place,,WINCH
root,course,10722,PE,102,JUD,Judo,0.0,Casey,M-W,place,SPORTS,MAT
root,course,10739,PE,102,KUN,Yoga-Kundlini,0.0,Casey,M-W,place,SPORTS,DANCE
root,course,10581,ANTH,211,F05,Introduction to Anthropology,1.0,Brightman,M-W,place,ELIOT,317
root,course,10600,BIOL,101,FW3,Intro Biology Lect and Lab,0.0,Shampay,W,place,BIOL,103
root,course,10723,PE,102,LIF,Lifeguard Training,0.0,Casey,M,place,,SPORTS
root,course,10781,PE,102,MOD,Modern Dance,0.0,Casey,F,place,SPORTS,GYMII
root,course,10741,PE,102,REL,Yoga-Relaxation,0.0,Casey,T-Th,place,SPORTS,MAT
root,course,10725,PE,102,ROC,Rock Climbing,0.0,Casey,Th,place,VOLLUM,120
root,course,10724,PE,102,RQB,Raquetball-Beginning,0.0,Casey,T-Th,place,,SPORTS
root,course,10726,PE,102,RUG,Rugby-Men and Women,0.0,Casey,T-W-Th,place,,SPORTS
root,course,10730,PE,102,SQB,Squash-beginning,0.0,Casey,T-Th,place,,SPORTS
root,course,10731,PE,102,SQI,Squash-Intermediate,0.0,Casey,T-Th,place,,SPORTS
root,course,10735,PE,102,TCB,Tai Chi-Beginning,0.0,Casey,M-W,place,SPORTS,GYMI
root,course,10736,PE,102,TCI,Tai Chi-Intermediate,0.0,Casey,M-W,place,SPORTS,GYMI
root,course,10601,BIOL,101,FW7,Intro Biology Lect and Lab,0.0,Shampay,W,place,BIOL,107
root,course,10737,PE,102,ULT,Ultimate Frisbee,0.0,Casey,T-Th,place,,SPORTS
root,course,10421,PHIL,200,F01,Introduction to Philosophy,1.0,Hinchliff,T-Th,place,VOLLUM,120
root,course,10422,PHIL,200,F02,Introduction to Philosophy,1.0,Latham,T-Th,place,PSYCH,103
root,course,10423,PHIL,200,F03,Introduction to Philosophy,1.0,Reeve,T-Th,place,WINCH,CPHT
root,course,20417,PHIL,201,S,Logic,1.0,Taschek,T-Th,place,PSYCH,105
root,course,10424,PHIL,301,F,Ancient Philosophy,1.0,Reeve,T-Th,place,PSYCH,105
root,course,20418,PHIL,308,S,Post-Kantian Continental Phil,1.0,Peck,T-Th,place,VOLLUM,118
root,course,20419,PHIL,310,S,Metaphysics,1.0,Hinchliff,T-Th,place,VOLLUM,116
root,course,10425,PHIL,311,F,Epistemology,1.0,Taschek,T-Th,place,PHYSIC,121
root,course,10767,PHIL,312,F,Ethics,1.0,Arkonovich,M-W-F,place,VOLLUM,126
root,course,10602,BIOL,101,FR3,Intro Biology Lect and Lab,0.0,Shampay,Th,place,BIOL,103
root,course,10427,PHIL,317,F,Philosophy of Mind,1.0,Hinchliff,T-Th,place,VOLLUM,110
root,course,20421,PHIL,410,S01,Adv Topics:APrior,Nec,Anlytic,1.0,Hinchliff,T-Th,place,VOLLUM,118
root,course,20422,PHIL,410,S02,Advanced Topics:Phil of Mind,1.0,Reeve,M-W,place,VOLLUM,118
root,course,20423,PHIL,410,S03,Advanced Topics: Epistemology,1.0,Taschek,T-Th,place,ELIOT,405
root,course,20670,PHIL,410,S04,Adv Topics: Ethics,1.0,Latham,M-W-F,place,VOLLUM,126
root,course,10428,PHIL,415,F01,Major Figures:Existentialists,1.0,Peck,M-W-F,place,VOLLUM,134
root,course,10429,PHIL,415,F02,Major Figures: Davidson,1.0,Taschek,M-W,place,VOLLUM,234
root,course,20424,PHIL,415,S,Major Figures: Hume,1.0,Arkonovich,M-W-F,place,VOLLUM,134
root,course,10075,PHYS,100,Y,General Physics I,1.0,Bonfim,M-W-F,place,VOLLUM,VLH
root,course,10181,PHYS,100,Y01,General Physics I,0.0,Bonfim,T,place,PHYSIC,122
root,course,10603,BIOL,101,FR7,Intro Biology Lect and Lab,0.0,Shampay,Th,place,BIOL,107
root,course,10182,PHYS,100,Y02,General Physics I,0.0,Bonfim,T,place,PHYSIC,122
root,course,10183,PHYS,100,Y03,General Physics I,0.0,Bonfim,W,place,PHYSIC,122
root,course,10184,PHYS,100,Y04,General Physics I,0.0,Bonfim,W,place,PHYSIC,122
root,course,10185,PHYS,100,Y05,General Physics I,0.0,Bonfim,Th,place,PHYSIC,122
root,course,10186,PHYS,100,Y06,General Physics I,0.0,Bonfim,Th,place,PHYSIC,122
root,course,10392,PHYS,100,Y07,General Physics I,0.0,Bonfim,Th,place,PHYSIC,122
root,course,10187,PHYS,100,YL1,General Physics I,0.0,Bonfim,M,place,PHYSIC,129
root,course,10188,PHYS,100,YL2,General Physics I,0.0,Bonfim,M,place,PHYSIC,129
root,course,10189,PHYS,100,YL3,General Physics I,0.0,Bonfim,T,place,PHYSIC,129
root,course,10190,PHYS,100,YL4,General Physics I,0.0,Bonfim,T,place,PHYSIC,129
root,course,10604,BIOL,101,FF3,Intro Biology Lect and Lab,0.0,Shampay,F,place,BIOL,103
root,course,10191,PHYS,100,YL5,General Physics I,0.0,Bonfim,W,place,PHYSIC,129
root,course,10192,PHYS,100,YL6,General Physics I,0.0,Bonfim,W,place,PHYSIC,129
root,course,10193,PHYS,100,YL7,General Physics I,0.0,Bonfim,Th,place,PHYSIC,129
root,course,10194,PHYS,100,YL8,General Physics I,0.0,Bonfim,Th,place,PHYSIC,129
root,course,20402,PHYS,101,S,Introduction to Physics,1.0,Reynolds,M-W-F,place,VOLLUM,VLH
root,course,20403,PHYS,101,S01,Introduction to Physics,0.0,Reynolds,W,place,PHYSIC,123
root,course,20404,PHYS,101,S02,Introduction to Physics,0.0,Reynolds,Th,place,PHYSIC,123
root,course,20405,PHYS,101,S03,Introduction to Physics,0.0,Reynolds,Th,place,PHYSIC,123
root,course,20406,PHYS,101,S04,Introduction to Physics,0.0,Reynolds,F,place,PHYSIC,123
root,course,20407,PHYS,101,SL1,Introduction to Physics,0.0,Reynolds,M,place,PHYSIC,134
root,course,10606,BIOL,101,FF7,Intro Biology Lect and Lab,0.0,Shampay,F,place,BIOL,107
root,course,20409,PHYS,101,SL2,Introduction to Physics,0.0,Reynolds,T,place,PHYSIC,134
root,course,20410,PHYS,101,SL3,Introduction to Physics,0.0,Reynolds,W,place,PHYSIC,134
root,course,20658,PHYS,101,SL7,Introduction to Physics,0.0,Staff,W,place,PHYSIC,134
root,course,20412,PHYS,101,SL4,Introduction to Physics,0.0,Reynolds,Th,place,PHYSIC,134
root,course,20413,PHYS,101,SL5,Introduction to Physics,0.0,Reynolds,Th,place,PHYSIC,134
root,course,20415,PHYS,101,SL6,Introduction to Physics,0.0,Reynolds,F,place,PHYSIC,134
root,course,10076,PHYS,200,Y,General Physics II,1.0,Griffiths,M-W-F,place,PHYSIC,123
root,course,10195,PHYS,200,YL1,General Physics II,0.0,Griffiths,T,place,PHYSIC,133
root,course,10196,PHYS,200,YL2,General Physics II,0.0,Griffiths,W,place,PHYSIC,133
root,course,10393,PHYS,200,YL3,General Physics II,0.0,Griffiths,Th,place,PHYSIC,133
root,course,20579,BIOL,102,S,Intro Biology Lect and Lab,1.0,Black,T-Th,place,VOLLUM,VLH
root,course,10399,PHYS,311,F,Classical Mechanics I,1.0,Reynolds,T-Th,place,PHYSIC,123
root,course,10401,PHYS,321,F,Electrodynamics I,1.0,James,M-W-F,place,PHYSIC,240A
root,course,20392,PHYS,322,S,Electrodynamics II,1.0,James,M-W-F,place,PHYSIC,123
root,course,10702,PHYS,323,F,Optics,1.0,Mitchell,M-W-F,place,PHYSIC,121
root,course,10402,PHYS,331,F,Advanced Laboratory I,0.5,Essick,M,place,PHYSIC,122
root,course,10404,PHYS,331,FL1,Advanced Laboratory I,0.0,Essick,W,place,,PHYSIC
root,course,10405,PHYS,331,FL2,Advanced Laboratory I,0.0,Essick,Th,place,,PHYSIC
root,course,20394,PHYS,332,S,Advanced Laboratory II,0.5,Mitchell,M,place,PHYSIC,122
root,course,20395,PHYS,332,SL1,Advanced Laboratory II,0.0,Mitchell,W,place,,PHYSIC
root,course,20396,PHYS,332,SL2,Advanced Laboratory II,0.0,Mitchell,Th,place,,PHYSIC
root,course,20583,BIOL,102,ST3,Intro Biology Lect and Lab,0.0,Black,T,place,BIOL,103
root,course,20397,PHYS,342,S,Quantum Mechanics I,1.0,Wheeler,T-Th,place,PHYSIC,123
root,course,10407,PHYS,351,F,Thermal Physics,1.0,Reynolds,M-W-F,place,PHYSIC,122
root,course,20398,PHYS,362,S,Solid State Physics,1.0,Essick,M-W-F,place,PHYSIC,240A
root,course,20399,PHYS,366,S,Elementary Particles,1.0,Griffiths,T-Th,place,PHYSIC,240A
root,course,10409,PHYS,367,F,Scientific Computation,1.0,Crandall,T-Th,place,PHYSIC,123
root,course,10411,PHYS,411,F,Classical Mechanics II,1.0,Wheeler,M-W-F,place,PHYSIC,122
root,course,20400,PHYS,442,S,Quantum Mechanics II,1.0,Wheeler,M-W-F,place,PHYSIC,121
root,course,10633,POL,211,F,Intro Political Analysis,1.0,Rejali,M-W-F,place,VOLLUM,VLH
root,course,20613,POL,214,S,Empirical Political Theory,1.0,Gronke,T-Th,place,VOLLUM,110
root,course,20612,POL,301,S,Classical PoliticalPhilosophy,1.0,Mandell,T-Th,place,ELIOT,123
root,course,20584,BIOL,102,ST7,Intro Biology Lect and Lab,0.0,Black,T,place,BIOL,107
root,course,10635,POL,303,F,Modern Political Philosophy,1.0,Steinberger,T-Th,place,ELIOT,405
root,course,20611,POL,310,S,Comparative Politics,1.0,Andreas,T-Th,place,ELIOT,123
root,course,10521,POL,311,F,Research Methods,1.0,Tudor,T-Th,place,ELIOT,126
root,course,10636,POL,335,F,Democratic Theory,1.0,Mandell,T-Th,place,ELIOT,123
root,course,10637,POL,340,F,Politics of Globalization,1.0,Andreas,T,place,ELIOT,123
root,course,10769,POL,345,F,Environmental Politics,1.0,Teske,M-W,place,ELIOT,216
root,course,20675,POL,351,S,Pol of Democratic Participatn,1.0,Teske,M,place,VOLLUM,134
root,course,20618,POL,356,S,States and Illegal Markets,1.0,Andreas,W,place,ELIOT,123
root,course,10634,POL,360,F,Approaches to Violence,1.0,Rejali,M-W,place,PSYCH,103
root,course,20622,POL,379,S,Pol of Border and US-Mexico,1.0,Andreas,T-Th,place,,ELIOT
root,course,20586,BIOL,102,SW3,Intro Biology Lect and Lab,0.0,Black,W,place,BIOL,103
root,course,20609,POL,381,S,Con. Law and JudicialPolitics,1.0,Kapsch,M-W,place,VOLLUM,126
root,course,20614,POL,383,S,Systems of Justice,1.0,Kapsch,T-Th,place,ELIOT,123
root,course,10638,POL,385,F,International CriminalJustice,1.0,Rejali,T-Th,place,VOLLUM,118
root,course,20615,POL,390,S,Machiavelli,1.0,Rejali,T-Th,place,ELIOT,121
root,course,20616,POL,396,S,Political Philosophies ofWork,1.0,Rejali,M-W,place,ELIOT,405
root,course,10398,PSY,121,F,Intro to Psychology I,1.0,Reisberg,T-Th,place,PSYCH,105
root,course,10400,PSY,121,FL1,Intro to Psychology,0.0,Reisberg,T-Th,place,PSYCH,136
root,course,10403,PSY,121,FL2,Intro to Psychology,0.0,Reisberg,T-Th,place,PSYCH,136
root,course,10406,PSY,121,FL3,Intro to Psychology,0.0,Reisberg,W-F,place,PSYCH,136
root,course,10408,PSY,121,FL4,Intro to Psychology,0.0,Reisberg,W-F,place,PSYCH,136
root,course,10763,ANTH,211,F06,Introduction to Anthropology,1.0,Silverstein,T-Th,place,VOLLUM,120
root,course,20587,BIOL,102,SW7,Intro Biology Lect and Lab,0.0,Black,W,place,BIOL,107
root,course,20401,PSY,122,S,Intro to Psychology II,1.0,Neuringer,T-Th,place,PSYCH,105
root,course,20408,PSY,122,SL1,Intro to Psychology II,0.0,Neuringer,T-Th,place,PSYCH,136
root,course,20411,PSY,122,SL2,Intro to Psychology II,0.0,Neuringer,T-Th,place,PSYCH,136
root,course,20414,PSY,122,SL3,Intro to Psychology II,0.0,Neuringer,W-F,place,PSYCH,136
root,course,20416,PSY,122,SL4,Intro to Psychology II,0.0,Neuringer,W-F,place,PSYCH,136
root,course,10413,PSY,322,F,Social Psychology,1.0,Oleson,M-W-F,place,PSYCH,108
root,course,10753,PSY,324,F,Health Psychology,1.0,Herman,M-W-F,place,PSYCH,108
root,course,20662,PSY,326,S,Social Development,1.0,Bulkley,M-W-F,place,PSYCH,103
root,course,20663,PSY,327,S,Community Psychology,1.0,Herman,M-W-F,place,PSYCH,108
root,course,10414,PSY,333,F,Psychobiology,1.0,Dickinson,M-W-F,place,PSYCH,105
root,course,20588,BIOL,102,SR3,Intro Biology Lect and Lab,0.0,Black,Th,place,BIOL,103
root,course,20426,PSY,333,S,Psychobiology,1.0,Rhodes,T-Th,place,PSYCH,136
root,course,20428,PSY,336,S,Neuropsychology,1.0,Canseco-Gonzale,T-Th,place,PSYCH,108
root,course,20429,PSY,338,S,Psychopharmacology,1.0,Dickinson,M-W-F,place,PSYCH,105
root,course,20430,PSY,338,SL1,Psychopharmacology,0.0,Dickinson,W,place,PSYCH,108
root,course,20431,PSY,338,SL2,Psychopharmacology,0.0,Dickinson,W,place,PSYCH,108
root,course,10416,PSY,344,F,Thinking,1.0,Reisberg,M-W-F,place,PSYCH,108
root,course,20432,PSY,348,S,Research Design  and  DataAnalysi,1.0,Oleson,M-W-F,place,PSYCH,108
root,course,20433,PSY,348,SL1,Research Design  and  DataAnalysi,0.0,Oleson,M,place,PSYCH,136
root,course,20434,PSY,348,SL2,Research Design  and  DataAnalysi,0.0,Oleson,T,place,PSYCH,136
root,course,10754,PSY,351,F,Psychopathology,1.0,Herman,M-W-F,place,PSYCH,108
root,course,20589,BIOL,102,SR7,Intro Biology Lect and Lab,0.0,Black,Th,place,BIOL,107
root,course,10417,PSY,361,F,Human Development,1.0,Bulkley,T-Th,place,PSYCH,108
root,course,20435,PSY,366,S,Cognitive Processes,1.0,Reisberg,T-Th,place,PSYCH,108
root,course,20436,PSY,366,SL1,Cognitive Processes,0.0,Reisberg,M,place,PSYCH,136
root,course,20437,PSY,366,SL2,Cognitive Processes,0.0,Reisberg,M,place,PSYCH,108
root,course,20438,PSY,373,S,Learning,1.0,Neuringer,M-W-F,place,PSYCH,108
root,course,20425,PSY,383,S,Music Perception,1.0,Reisberg,M-W-F,place,PSYCH,108
root,course,10755,PSY,385,F,Cross-Cultural Psychology,1.0,Bulkley,M-W-F,place,PSYCH,108
root,course,10418,PSY,393,F,Psycholinguistics,1.0,Canseco-Gonzale,M-W-F,place,PSYCH,108
root,course,20440,PSY,396,S,Psych of Language Acquisition,1.0,Canseco-Gonzale,T-Th,place,PSYCH,108
root,course,10420,PSY,401,F,Junior Seminar,1.0,Rhodes,M,place,PSYCH,108
root,course,20590,BIOL,102,SF3,Intro Biology Lect and Lab,0.0,Black,F,place,BIOL,103
root,course,20441,PSY,433,S,Psychobiology Research,1.0,Dickinson,T-Th,place,PSYCH,108
root,course,20664,PSY,442,S,Clinical Psychology,1.0,Herman,M-W-F,place,PSYCH,108
root,course,10759,REL,152,F,Introduction to Judaism,1.0,McCalla,M-W-F,place,ELIOT,314
root,course,20521,REL,154,S,Intro to Religions of Asia,1.0,Brashier,M-W-F,place,PSYCH,105
root,course,10523,REL,155,F,Introduction to Islam,1.0,Feener,M-W-F,place,PSYCH,103
root,course,10524,REL,201,F,Theory  and  Method in RelStudies,1.0,Brashier,M-W-F,place,LIB,204
root,course,10785,REL,201,F01,Theory  and Methods in RelStudies,0.0,Brashier,M-W-F,place,VOLLUM,134
root,course,10786,REL,201,F02,Theory  and Methods in RelStudies,0.0,Brashier,M-W-F,place,VOLLUM,302
root,course,10787,REL,201,F03,Theory  and Methods in RelStudies,0.0,Brashier,M-W-F,place,VOLLUM,302
root,course,20522,REL,301,S,History of Religion,1.0,McCalla,T-Th,place,VOLLUM,120
root,course,20591,BIOL,102,SF7,Intro Biology Lect and Lab,0.0,Black,F,place,BIOL,107
root,course,10525,REL,313,F,Chinese Mahayana Texts,1.0,Brashier,T-Th,place,ELIOT,405
root,course,20523,REL,363,S,Missing Persons World ofIslam,1.0,Feener,M-W-F,place,VOLLUM,234
root,course,10760,REL,366,F,Romanticism and Religion,1.0,McCalla,M-W,place,ELIOT,405
root,course,10527,REL,384,F,Spcl Top Ancient Christianity,1.0,Foat,M-W-F,place,ELIOT,419
root,course,20666,REL,399,S,Junior Seminar,1.0,Foat,T-Th,place,PHYSIC,121
root,course,10799,RUSS,120,Y02,First Year Russian,1.0,Lencek,M-W-F,place,VOLLUM,120
root,course,10799,RUSS,120,Y02,First Year Russian,1.0,Lencek,T-Th,place,VOLLUM,234
root,course,10537,RUSS,266,F,Russian Short Fiction,1.0,Lencek,T-Th,place,VOLLUM,126
root,course,20593,BIOL,332,S,Vascular Plant Diversity,1.0,Raubeson,M-W-F,place,PHYSIC,240A
root,course,10536,RUSS,300,F,Advanced Russian,1.0,Bershtein,T-Th,place,ELIOT,123
root,course,20534,RUSS,355,S,20th Century Russian Poetry,1.0,Lencek,T-Th,place,VOLLUM,134
root,course,20530,RUSS,373,S,Mod Russ Lit:Chekov toPresent,1.0,Bershtein,T-Th,place,VOLLUM,126
root,course,10539,RUSS,379,F,The Myth of St. Petersburg,1.0,Bershtein,T-Th,place,PSYCH,103
root,course,20535,RUSS,404,S,Russ Lit: Gogol  and  Dostoevsky,1.0,Lencek,T-Th,place,VOLLUM,118
root,course,20532,RUSS,408,S,Russ Decadent/SymbolistCultur,1.0,Bershtein,M-W,place,VOLLUM,302
root,course,10541,RUSS,413,F,20th C Russian CriticalTheory,1.0,Lencek,T-Th,place,VOLLUM,126
root,course,10474,SOC,211,F,Introduction to Sociology,0.0,Tudor,M,place,PSYCH,105
root,course,10475,SOC,211,F01,Introduction to Sociology,0.0,Hrycak,W-F,place,VOLLUM,228
root,course,10476,SOC,211,F02,Introduction to Sociology,0.0,Hrycak,W-F,place,VOLLUM,228
root,course,20594,BIOL,332,SL1,Vascular Plant Diversity,0.0,Raubeson,T,place,BIOL,207
root,course,10477,SOC,211,F03,Introduction to Sociology,0.0,Schneiberg,W-F,place,VOLLUM,228
root,course,10478,SOC,211,F04,Introduction to Sociology,0.0,Schneiberg,W-F,place,VOLLUM,228
root,course,10479,SOC,211,F05,Introduction to Sociology,0.0,Tudor,W-F,place,VOLLUM,228
root,course,10480,SOC,211,F06,Introduction to Sociology,0.0,Tudor,W-F,place,VOLLUM,228
root,course,20684,SOC,244,S01,Race and Ethnicity,1.0,Schneiberg,T-Th,place,VOLLUM,302
root,course,20685,SOC,244,S02,Race and Ethnicity,1.0,Schneiberg,T-Th,place,ELIOT,419
root,course,20653,SOC,283,S01,Sociology of Religion,1.0,Tudor,M-W-F,place,ELIOT,126
root,course,20654,SOC,283,S02,Sociology of Religion,1.0,Tudor,M-W-F,place,ELIOT,126
root,course,10520,SOC,311,F,Research Methods,1.0,Tudor,T-Th,place,ELIOT,126
root,course,20646,SOC,321,S,American Capitalism,1.0,Schneiberg,T-Th,place,ELIOT,126
root,course,20595,BIOL,332,SL2,Vascular Plant Diversity,0.0,Raubeson,Th,place,BIOL,207
root,course,10522,SOC,363,F,Sociology of Culture,1.0,Hrycak,M-W,place,VOLLUM,302
root,course,10199,SPAN,110,Y01,First Year Spanish,1.0,Drumm,M-T-W-F,place,VOLLUM,110
root,course,10200,SPAN,110,Y02,First Year Spanish,1.0,Moret,M-T-W-F,place,VOLLUM,110
root,course,10201,SPAN,110,Y03,First Year Spanish,1.0,Schulz,M-T-W-F,place,VOLLUM,116
root,course,10202,SPAN,210,Y01,Second Year Spanish,1.0,Fischer,M-T-W-F,place,VOLLUM,110
root,course,10203,SPAN,210,Y02,Second Year Spanish,1.0,Fischer,M-T-W-F,place,PHYSIC,121
root,course,10378,SPAN,210,Y03,Second Year Spanish,1.0,Moret,M-T-W-F,place,VOLLUM,116
root,course,10491,SPAN,321,F01,Theory  and  Practice HispanicLit,1.0,Moret,M-W-F,place,ELIOT,416
root,course,10492,SPAN,321,F02,Theory  and  Practice HispanicLit,1.0,Schulz,M-W-F,place,ELIOT,121
root,course,20492,SPAN,322,S,Spanish Short Story,1.0,Alonso,M-W-F,place,VOLLUM,118
root,course,10610,BIOL,342,F,Animal Behav.  and  Behav.Ecology,1.0,Yezerinac,T-Th,place,PHYSIC,240A
root,course,10494,SPAN,375,F,Modern Peninsular Drama,1.0,Drumm,T-Th,place,PSYCH,108
root,course,20491,SPAN,395,S,Mod Spanish American Drama,1.0,Larisch,M-W-F,place,VOLLUM,228
root,course,20683,SPAN,413,S,Penin Lit: Dogma  and  Disbelief,1.0,Garcia-Bryce,T,place,VOLLUM,134
root,course,10493,SPAN,442,F01,Spl Tops Span Amer Lit:Borges,1.0,Fischer,M-W,place,LIB,203
root,course,10770,SPAN,442,F02,The City in Span Amer Lit,1.0,Schulz,T-Th,place,LIB,203
root,course,20490,SPAN,442,S,Lit Responses to Dictatorship,1.0,Fischer,M-W,place,ELIOT,419
root,course,10528,THEA,110,F,Introduction to Theatre,1.0,Worley,M-W,place,,THEATR
root,course,10530,THEA,205,F01,Masks  and  Make-up Design,0.5,Carr,T-Th,place,,THEATR
root,course,10531,THEA,205,F02,Design for the Theatre: Sets,0.5,Muller,M-W-F,place,,THEATR
root,course,20525,THEA,206,S01,Costume History  and  Design,0.5,Carr,T-Th,place,,THEATR
root,course,10611,BIOL,342,FL1,Animal Behav.  and  Behav.Ecology,0.0,Yezerinac,Th,place,BIOL,211
root,course,20526,THEA,206,S02,Design for Theatre: Lights,0.5,Muller,M-W-F,place,,THEATR
root,course,10532,THEA,210,F,Acting Laboratory,0.5,Worley,T-Th,place,,THEATR
root,course,10533,THEA,250,F,Plays and Playhouses,1.0,Clinton,T-Th,place,,THEATR
root,course,20527,THEA,270,S,Intercultr ExperimentsTheatre,1.0,Worley,T-Th,place,,THEATR
root,course,10534,THEA,275,F,Playwriting,1.0,Clinton,W,place,,THEATR
root,course,20528,THEA,310,S,Techniques of Acting,1.0,Worley,T-Th,place,,THEATR
root,course,10535,THEA,331,F,Directing I,1.0,Clinton,T-Th,place,,THEATR
root,course,20529,THEA,334,S,Special Problems in Directing,1.0,Clinton,T-Th,place,,THEATR
root,course,10744,HIST,556,F,Topics in FrenchEnlightenment,0.5,Kierstead,W,place,VOLLUM,234
root,course,10745,HUM,510,F,Greek Humanities,0.5,King,T,place,VOLLUM,302
root,course,10482,ANTH,311,F,General Linguistics,1.0,Haviland,T-Th,place,VOLLUM,116
root,course,10612,BIOL,342,FL2,Animal Behav.  and  Behav.Ecology,0.0,Yezerinac,F,place,BIOL,211
root,course,20649,LBST,579,S,ColonizingAfrica:Conrad and Congo,0.5,Lowe,W,place,ELIOT,317
root,course,20650,LIT,560,S,Don Quixote  and  Narr. Theory,0.5,Drumm,W,place,VOLLUM,309
root,course,10746,MATH,555,F,Ornamental Art,0.5,Wieting,W,place,VOLLUM,120
root,course,20651,THEA,570,S,Experiments Intercult Theatre,0.5,Worley,T,place,ELIOT,126
root,course,10613,BIOL,351,F,Developmental Biology,1.0,Black,T-Th,place,PHYSIC,240A
root,course,10614,BIOL,351,FL1,Developmental Biology,0.0,Black,T,place,BIOL,207
